6,1,851.0,850.4,88.5,193.3,-1,-1,-1,-1
7,1,850.0,843.9,88.2,193.4,-1,-1,-1,-1
8,1,848.5,838.2,87.9,197.9,-1,-1,-1,-1
9,1,847.7,833.6,86.3,196.6,-1,-1,-1,-1
10,1,847.5,825.7,87.5,198.7,-1,-1,-1,-1
11,1,847.0,822.6,86.5,195.4,-1,-1,-1,-1
12,1,847.5,816.7,85.1,195.2,-1,-1,-1,-1
13,1,846.7,811.0,85.3,187.4,-1,-1,-1,-1
14,1,844.2,807.9,88.1,179.4,-1,-1,-1,-1
15,1,844.2,802.1,88.4,180.0,-1,-1,-1,-1
16,1,843.1,795.2,89.0,178.6,-1,-1,-1,-1
17,1,841.7,789.2,90.0,180.8,-1,-1,-1,-1
17,2,1566.3,887.9,72.8,167.4,-1,-1,-1,-1
18,2,1560.8,882.9,77.5,167.2,-1,-1,-1,-1
18,1,841.1,784.9,89.6,182.0,-1,-1,-1,-1
19,2,1557.4,877.7,77.6,161.7,-1,-1,-1,-1
19,1,838.9,780.0,89.8,182.0,-1,-1,-1,-1
20,1,838.0,775.2,89.7,184.2,-1,-1,-1,-1
20,2,1556.25,871.9000000000001,77.9,159.95,-1,-1,-1,-1
21,1,835.6,770.4,91.6,187.8,-1,-1,-1,-1
21,2,1555.1,866.1,78.2,158.2,-1,-1,-1,-1
22,2,1553.2,861.1,79.2,157.7,-1,-1,-1,-1
22,1,835.4,764.7,89.7,190.3,-1,-1,-1,-1
23,1,831.1,761.4,92.6,192.2,-1,-1,-1,-1
23,2,1551.9,855.9,79.6,159.2,-1,-1,-1,-1
24,1,831.5,756.9,90.1,191.0,-1,-1,-1,-1
24,2,1550.5,852.4,79.7,161.6,-1,-1,-1,-1
25,2,1547.0,847.4,81.3,163.0,-1,-1,-1,-1
25,1,830.9,752.4,88.9,191.8,-1,-1,-1,-1
26,2,1544.4,843.3,82.1,161.7,-1,-1,-1,-1
26,1,831.4,748.0,86.0,189.8,-1,-1,-1,-1
27,2,1544.3,839.5,79.9,167.1,-1,-1,-1,-1
27,1,828.3,746.2,87.2,183.9,-1,-1,-1,-1
28,1,828.2,740.6,86.7,187.1,-1,-1,-1,-1
28,2,1540.7,836.8,81.2,168.1,-1,-1,-1,-1
29,1,828.0,735.3,85.7,183.1,-1,-1,-1,-1
29,2,1542.7,831.8,77.9,167.9,-1,-1,-1,-1
30,2,1542.9,827.3,76.0,165.5,-1,-1,-1,-1
30,1,827.6,730.6,85.2,180.9,-1,-1,-1,-1
31,2,1540.9,823.3,74.3,165.3,-1,-1,-1,-1
31,1,826.4,727.9,85.1,175.9,-1,-1,-1,-1
32,1,827.0,724.3,84.1,175.5,-1,-1,-1,-1
32,2,1539.3,818.9,74.9,162.3,-1,-1,-1,-1
33,2,1537.4,814.7,75.6,158.6,-1,-1,-1,-1
33,1,826.9,718.3,83.6,179.5,-1,-1,-1,-1
34,2,1537.8,810.5,74.3,155.1,-1,-1,-1,-1
34,1,826.9,714.4,83.3,181.3,-1,-1,-1,-1
35,1,827.1,710.7,82.6,184.3,-1,-1,-1,-1
35,2,1531.3,806.9,79.3,156.0,-1,-1,-1,-1
36,1,827.7,706.2,81.1,188.9,-1,-1,-1,-1
36,2,1531.1,804.1,78.8,156.1,-1,-1,-1,-1
37,1,827.5,706.0,81.5,188.1,-1,-1,-1,-1
