1,0,1502.9,352.1,295.1,716.1,0.93,-1,-1,-1
1,1,899.3,320.6,89.0,256.9,0.91,-1,-1,-1
1,2,1199.3,335.3,124.3,345.3,0.87,-1,-1,-1
1,3,1342.7,346.9,43.3,110.0,0.85,-1,-1,-1
1,4,976.2,320.4,119.9,337.2,0.83,-1,-1,-1
1,5,342.6,318.3,39.4,136.6,0.78,-1,-1,-1
1,6,380.6,335.0,46.3,116.0,0.77,-1,-1,-1
1,7,459.2,333.1,32.3,104.1,0.74,-1,-1,-1
1,8,1473.9,343.4,39.4,92.1,0.71,-1,-1,-1
1,9,823.6,339.5,31.3,98.8,0.68,-1,-1,-1
1,10,244.5,329.1,51.8,150.8,0.66,-1,-1,-1
1,11,1088.7,345.3,25.1,68.9,0.63,-1,-1,-1
1,12,777.3,359.8,19.1,56.0,0.56,-1,-1,-1
1,13,1729.7,350.6,87.7,366.3,0.50,-1,-1,-1
1,14,1561.3,340.1,82.3,141.4,0.45,-1,-1,-1
1,15,1574.7,337.7,27.2,64.5,0.43,-1,-1,-1
1,16,803.3,342.4,18.4,43.5,0.39,-1,-1,-1
1,17,1116.3,344.2,22.5,54.2,0.28,-1,-1,-1
2,0,1528.0,360.0,276.9,709.6,0.92,-1,-1,-1
2,1,900.8,323.8,92.4,256.5,0.91,-1,-1,-1
2,2,1204.2,337.6,124.1,345.8,0.88,-1,-1,-1
2,3,1347.8,347.5,44.2,109.3,0.85,-1,-1,-1
2,4,983.7,320.0,118.3,340.9,0.84,-1,-1,-1
2,5,345.8,320.5,42.9,134.0,0.80,-1,-1,-1
2,6,249.4,331.4,57.8,148.3,0.79,-1,-1,-1
2,7,386.3,335.9,44.1,116.5,0.78,-1,-1,-1
2,8,463.4,334.4,32.7,102.7,0.75,-1,-1,-1
2,9,1480.5,342.5,39.1,93.6,0.75,-1,-1,-1
2,10,826.9,343.3,34.4,94.4,0.71,-1,-1,-1
2,11,1091.7,346.1,26.3,67.6,0.65,-1,-1,-1
2,12,1737.5,347.4,87.9,343.6,0.56,-1,-1,-1
2,13,1120.5,344.4,21.4,54.1,0.47,-1,-1,-1
2,14,779.5,360.7,21.0,55.5,0.37,-1,-1,-1
2,15,1570.8,341.4,83.8,153.0,0.33,-1,-1,-1
2,16,1580.2,337.6,28.6,68.2,0.31,-1,-1,-1
2,17,1737.4,347.8,87.7,193.3,0.31,-1,-1,-1
2,18,808.3,346.8,17.7,39.1,0.30,-1,-1,-1
2,19,604.4,320.3,30.0,51.3,0.29,-1,-1,-1
2,20,852.3,335.3,24.6,60.3,0.28,-1,-1,-1
2,21,1527.2,342.0,126.2,257.9,0.26,-1,-1,-1
3,0,903.1,324.5,94.6,256.8,0.90,-1,-1,-1
3,1,1207.8,337.6,123.4,345.4,0.87,-1,-1,-1
3,2,1351.8,348.1,43.9,108.7,0.87,-1,-1,-1
3,3,989.4,318.5,117.9,342.8,0.85,-1,-1,-1
3,4,350.9,318.9,41.7,136.3,0.82,-1,-1,-1
3,5,253.6,332.2,58.3,145.6,0.80,-1,-1,-1
3,6,390.6,334.0,42.0,116.4,0.77,-1,-1,-1
3,7,1482.6,342.3,41.7,93.8,0.74,-1,-1,-1
3,8,465.4,331.8,34.1,107.8,0.73,-1,-1,-1
3,9,781.4,360.5,21.9,54.5,0.61,-1,-1,-1
3,10,1571.2,341.0,89.5,159.7,0.59,-1,-1,-1
3,11,830.0,334.8,29.4,102.6,0.56,-1,-1,-1
3,12,1524.4,363.1,287.6,707.2,0.55,-1,-1,-1
3,13,1098.6,346.9,22.5,65.0,0.50,-1,-1,-1
3,14,1744.3,346.4,88.7,191.8,0.49,-1,-1,-1
3,15,810.5,341.1,18.2,51.2,0.43,-1,-1,-1
3,16,1524.0,363.3,287.4,706.9,0.38,-1,-1,-1
3,17,854.7,334.0,25.4,59.4,0.27,-1,-1,-1
3,18,1744.3,346.7,88.4,348.2,0.27,-1,-1,-1
3,19,607.3,319.1,30.2,50.9,0.26,-1,-1,-1
