1,0,1341.2,415.1,163.4,375.4,0.90,-1,-1,-1
1,1,583.6,444.9,90.5,263.1,0.86,-1,-1,-1
1,2,1443.6,435.2,157.6,334.9,0.86,-1,-1,-1
1,3,441.1,444.5,103.3,281.5,0.85,-1,-1,-1
1,4,1015.9,429.1,43.0,101.6,0.74,-1,-1,-1
1,5,731.8,472.7,34.6,96.8,0.70,-1,-1,-1
1,6,548.5,461.7,33.0,95.7,0.65,-1,-1,-1
1,7,1256.8,448.6,24.9,97.3,0.57,-1,-1,-1
1,8,653.2,453.9,54.5,189.9,0.57,-1,-1,-1
1,9,937.5,434.1,37.3,81.5,0.55,-1,-1,-1
1,10,1079.9,480.2,48.1,118.1,0.47,-1,-1,-1
1,11,693.4,486.5,36.3,109.7,0.41,-1,-1,-1
1,12,958.0,484.0,53.5,96.5,0.32,-1,-1,-1
1,13,1881.8,385.5,37.8,231.6,0.26,-1,-1,-1
1,14,1683.6,426.8,104.1,211.1,0.25,-1,-1,-1
2,0,1343.8,418.4,168.5,378.0,0.91,-1,-1,-1
2,1,441.2,444.5,113.3,281.7,0.86,-1,-1,-1
2,2,583.9,444.0,90.6,263.7,0.86,-1,-1,-1
2,3,1451.0,434.7,149.4,335.0,0.82,-1,-1,-1
2,4,732.1,459.1,35.1,111.7,0.76,-1,-1,-1
2,5,1016.9,428.9,42.3,101.6,0.73,-1,-1,-1
2,6,548.7,459.9,33.2,97.6,0.67,-1,-1,-1
2,7,1256.7,448.6,25.0,97.4,0.61,-1,-1,-1
2,8,649.3,453.0,59.9,190.4,0.59,-1,-1,-1
2,9,937.7,434.1,38.1,81.3,0.58,-1,-1,-1
2,10,1079.9,481.3,46.8,116.9,0.48,-1,-1,-1
2,11,512.9,471.6,38.1,178.6,0.28,-1,-1,-1
2,12,695.4,485.8,34.3,105.2,0.28,-1,-1,-1
3,0,1345.0,416.1,174.0,383.2,0.92,-1,-1,-1
3,1,441.0,444.2,119.2,281.4,0.89,-1,-1,-1
3,2,583.6,444.8,91.4,262.8,0.86,-1,-1,-1
3,3,732.4,459.8,35.7,110.5,0.76,-1,-1,-1
3,4,1018.5,429.2,40.9,101.6,0.75,-1,-1,-1
3,5,937.3,434.2,38.0,81.1,0.62,-1,-1,-1
3,6,548.6,456.9,33.4,100.5,0.62,-1,-1,-1
3,7,643.9,454.0,66.7,190.3,0.61,-1,-1,-1
3,8,1256.8,448.6,24.9,97.3,0.59,-1,-1,-1
3,9,1430.4,464.7,171.0,306.3,0.58,-1,-1,-1
3,10,647.5,453.3,63.4,189.6,0.48,-1,-1,-1
3,11,1080.3,481.2,46.3,117.0,0.45,-1,-1,-1
3,12,512.0,468.9,39.9,186.8,0.40,-1,-1,-1
3,13,958.2,486.1,52.7,94.7,0.31,-1,-1,-1
4,0,1348.1,417.2,176.0,382.7,0.92,-1,-1,-1
4,1,438.6,443.5,119.9,281.2,0.90,-1,-1,-1
4,2,584.1,445.3,91.4,262.0,0.87,-1,-1,-1
4,3,643.8,454.3,68.0,189.8,0.74,-1,-1,-1
4,4,732.5,472.7,35.1,97.9,0.74,-1,-1,-1
4,5,1438.8,451.6,167.3,318.0,0.72,-1,-1,-1
4,6,1016.4,429.7,43.4,100.3,0.71,-1,-1,-1
4,7,1256.7,448.0,34.3,97.9,0.70,-1,-1,-1
4,8,937.4,434.3,38.8,81.8,0.69,-1,-1,-1
4,9,548.5,456.0,33.1,101.4,0.65,-1,-1,-1
4,10,1080.7,484.7,43.1,113.2,0.55,-1,-1,-1
4,11,511.5,464.4,48.8,191.6,0.53,-1,-1,-1
4,12,957.2,485.1,53.6,95.3,0.40,-1,-1,-1
4,13,1102.4,437.2,36.8,111.8,0.36,-1,-1,-1
5,0,1352.9,417.4,170.9,383.3,0.92,-1,-1,-1
5,1,439.7,444.9,120.4,279.4,0.89,-1,-1,-1
5,2,583.4,445.5,89.7,261.9,0.87,-1,-1,-1
5,3,644.2,453.8,63.4,190.7,0.81,-1,-1,-1
5,4,732.8,472.7,35.2,97.8,0.78,-1,-1,-1
5,5,1256.7,448.0,36.1,98.2,0.75,-1,-1,-1
5,6,1012.9,429.7,46.8,99.7,0.74,-1,-1,-1
5,7,1479.4,429.6,138.6,340.9,0.72,-1,-1,-1
5,8,936.2,434.4,39.9,81.8,0.69,-1,-1,-1
5,9,547.6,454.5,33.7,102.7,0.61,-1,-1,-1
5,10,512.0,463.4,47.2,195.8,0.56,-1,-1,-1
5,11,1102.3,437.2,36.5,111.9,0.44,-1,-1,-1
5,12,1082.1,484.9,39.9,113.0,0.41,-1,-1,-1
5,13,958.0,486.4,52.8,94.2,0.38,-1,-1,-1
5,14,1847.0,456.9,68.9,200.4,0.27,-1,-1,-1
6,0,1361.3,416.3,163.1,383.7,0.91,-1,-1,-1
6,1,439.5,444.4,122.6,280.1,0.89,-1,-1,-1
6,2,583.3,445.7,91.0,261.7,0.87,-1,-1,-1
6,3,644.8,457.1,62.1,187.4,0.80,-1,-1,-1
6,4,1256.7,448.0,36.0,98.2,0.76,-1,-1,-1
6,5,1012.6,429.7,47.1,99.8,0.75,-1,-1,-1
6,6,733.1,472.8,35.0,97.6,0.74,-1,-1,-1
6,7,936.0,434.6,39.6,81.5,0.67,-1,-1,-1
6,8,511.7,463.3,47.2,204.1,0.60,-1,-1,-1
6,9,547.6,454.6,33.5,102.6,0.57,-1,-1,-1
6,10,1102.3,437.2,36.5,111.9,0.44,-1,-1,-1
6,11,1366.3,436.6,41.4,123.5,0.41,-1,-1,-1
6,12,1082.1,484.8,40.0,113.0,0.41,-1,-1,-1
6,13,1485.0,430.6,145.4,340.0,0.40,-1,-1,-1
6,14,958.0,486.0,52.9,94.6,0.37,-1,-1,-1
6,15,1485.0,524.3,143.5,246.9,0.31,-1,-1,-1
7,0,1373.7,415.5,154.3,385.2,0.93,-1,-1,-1
7,1,439.8,444.8,124.2,280.4,0.89,-1,-1,-1
7,2,583.7,445.2,90.8,262.3,0.88,-1,-1,-1
7,3,733.2,473.2,34.8,97.3,0.78,-1,-1,-1
7,4,645.5,451.4,62.8,193.9,0.78,-1,-1,-1
7,5,1256.8,448.1,35.4,98.0,0.77,-1,-1,-1
7,6,1013.9,429.6,45.5,100.3,0.74,-1,-1,-1
7,7,936.0,434.9,38.1,81.6,0.65,-1,-1,-1
7,8,511.5,464.8,47.5,208.3,0.61,-1,-1,-1
7,9,548.7,457.7,32.3,99.5,0.57,-1,-1,-1
7,10,1491.6,437.3,140.4,334.6,0.55,-1,-1,-1
7,11,1366.8,445.0,46.4,115.2,0.41,-1,-1,-1
7,12,957.9,484.9,52.7,96.1,0.40,-1,-1,-1
7,13,1103.0,437.1,36.1,112.1,0.27,-1,-1,-1
8,0,1387.6,415.3,143.6,384.9,0.91,-1,-1,-1
8,1,439.1,446.3,124.9,278.3,0.90,-1,-1,-1
8,2,583.8,444.9,90.6,262.6,0.88,-1,-1,-1
8,3,1494.8,424.2,113.9,347.2,0.82,-1,-1,-1
8,4,1256.0,447.9,35.9,98.1,0.77,-1,-1,-1
8,5,645.9,451.7,63.1,194.7,0.75,-1,-1,-1
8,6,1009.7,429.7,49.5,100.3,0.74,-1,-1,-1
8,7,733.1,473.7,34.8,98.6,0.72,-1,-1,-1
8,8,935.4,435.5,36.7,81.0,0.62,-1,-1,-1
8,9,511.7,464.6,47.2,212.6,0.61,-1,-1,-1
8,10,549.3,458.0,31.9,99.3,0.55,-1,-1,-1
8,11,1102.6,437.1,36.4,112.1,0.43,-1,-1,-1
8,12,1367.2,442.7,46.6,118.1,0.42,-1,-1,-1
8,13,958.5,488.1,52.4,91.0,0.30,-1,-1,-1
8,14,1080.9,483.2,42.1,115.4,0.29,-1,-1,-1
8,15,1843.9,456.2,71.5,201.0,0.26,-1,-1,-1
9,0,1402.9,411.6,133.9,388.5,0.90,-1,-1,-1
9,1,584.2,445.0,90.6,263.3,0.89,-1,-1,-1
9,2,439.5,443.1,131.0,281.7,0.88,-1,-1,-1
9,3,1497.2,422.3,152.5,348.6,0.84,-1,-1,-1
9,4,1007.1,429.8,51.7,100.3,0.77,-1,-1,-1
9,5,732.8,475.0,34.5,97.3,0.76,-1,-1,-1
9,6,1101.7,436.8,36.6,112.3,0.71,-1,-1,-1
9,7,650.1,456.9,57.2,191.8,0.71,-1,-1,-1
9,8,934.2,435.3,37.2,79.0,0.68,-1,-1,-1
9,9,1256.5,447.7,28.5,97.9,0.67,-1,-1,-1
9,10,549.2,458.9,32.1,98.8,0.61,-1,-1,-1
9,11,510.6,469.1,48.6,215.1,0.52,-1,-1,-1
9,12,1079.5,485.3,44.8,112.4,0.48,-1,-1,-1
9,13,1369.4,452.2,43.9,108.3,0.31,-1,-1,-1
10,0,1420.0,408.9,115.1,391.6,0.90,-1,-1,-1
10,1,583.9,444.8,90.4,263.4,0.90,-1,-1,-1
10,2,439.9,443.8,128.7,281.2,0.80,-1,-1,-1
10,3,1007.8,429.5,50.8,100.5,0.75,-1,-1,-1
10,4,653.2,458.1,55.1,188.4,0.74,-1,-1,-1
10,5,732.7,475.7,33.6,96.6,0.73,-1,-1,-1
10,6,1256.3,447.5,34.4,98.1,0.73,-1,-1,-1
10,7,1101.8,436.9,36.6,112.3,0.70,-1,-1,-1
10,8,934.1,435.4,37.0,80.1,0.70,-1,-1,-1
10,9,548.5,458.6,32.5,99.2,0.59,-1,-1,-1
10,10,511.0,469.0,48.3,217.7,0.56,-1,-1,-1
10,11,1522.0,421.9,138.8,350.4,0.49,-1,-1,-1
10,12,1079.2,483.8,44.8,114.0,0.48,-1,-1,-1
10,13,1377.3,453.1,43.4,107.2,0.34,-1,-1,-1
10,14,1522.0,422.4,92.9,350.0,0.26,-1,-1,-1
11,0,1430.1,413.7,116.8,387.2,0.89,-1,-1,-1
11,1,584.1,444.9,90.1,263.3,0.89,-1,-1,-1
11,2,440.4,443.6,127.3,281.6,0.88,-1,-1,-1
11,3,1013.6,431.6,45.0,99.2,0.77,-1,-1,-1
11,4,654.3,456.7,54.1,192.4,0.76,-1,-1,-1
11,5,732.4,475.1,33.8,98.6,0.75,-1,-1,-1
11,6,1256.1,447.5,34.4,98.0,0.71,-1,-1,-1
11,7,1101.8,437.0,36.6,112.1,0.69,-1,-1,-1
11,8,933.5,435.3,36.3,79.9,0.69,-1,-1,-1
11,9,549.6,464.1,30.5,93.6,0.58,-1,-1,-1
11,10,983.7,458.0,26.9,83.8,0.48,-1,-1,-1
11,11,1379.8,455.2,48.1,104.7,0.47,-1,-1,-1
11,12,1078.7,483.9,45.1,113.9,0.44,-1,-1,-1
11,13,701.4,492.1,29.2,105.9,0.38,-1,-1,-1
11,14,1532.4,424.0,107.4,348.8,0.35,-1,-1,-1
11,15,515.4,469.9,45.3,219.7,0.30,-1,-1,-1
12,0,1440.5,411.6,118.4,388.6,0.90,-1,-1,-1
12,1,584.0,445.1,90.3,263.1,0.89,-1,-1,-1
12,2,438.5,442.8,129.1,283.5,0.86,-1,-1,-1
12,3,1540.8,425.1,142.1,352.1,0.78,-1,-1,-1
12,4,1015.5,432.8,42.6,97.9,0.75,-1,-1,-1
12,5,732.4,475.3,33.6,98.6,0.75,-1,-1,-1
12,6,657.2,457.5,53.4,192.5,0.74,-1,-1,-1
12,7,1256.1,447.5,35.2,98.0,0.73,-1,-1,-1
12,8,933.4,435.3,36.3,80.1,0.70,-1,-1,-1
12,9,1101.7,436.8,36.4,112.3,0.67,-1,-1,-1
12,10,549.7,461.9,31.4,96.6,0.57,-1,-1,-1
12,11,1380.6,447.1,47.1,111.9,0.49,-1,-1,-1
12,12,983.3,458.9,27.9,82.8,0.49,-1,-1,-1
12,13,1078.5,483.6,45.3,114.2,0.48,-1,-1,-1
12,14,511.5,459.5,55.9,236.9,0.39,-1,-1,-1
12,15,700.3,490.8,30.4,107.6,0.34,-1,-1,-1
12,16,518.1,467.2,43.6,223.7,0.29,-1,-1,-1
12,17,374.5,445.4,26.8,59.5,0.26,-1,-1,-1
13,0,1450.7,409.2,118.9,391.0,0.91,-1,-1,-1
13,1,584.5,444.7,90.5,263.7,0.89,-1,-1,-1
13,2,731.0,475.1,34.5,100.3,0.81,-1,-1,-1
13,3,1256.2,447.4,34.1,98.0,0.74,-1,-1,-1
13,4,658.6,456.2,58.3,193.8,0.73,-1,-1,-1
13,5,933.0,435.0,36.9,80.8,0.71,-1,-1,-1
13,6,1101.7,437.2,36.4,111.7,0.67,-1,-1,-1
13,7,1016.3,435.4,39.4,94.1,0.67,-1,-1,-1
13,8,440.4,445.0,125.0,281.4,0.66,-1,-1,-1
13,9,1538.6,416.8,158.8,362.9,0.59,-1,-1,-1
13,10,1077.3,485.5,48.3,112.4,0.54,-1,-1,-1
13,11,549.8,467.6,30.1,90.8,0.52,-1,-1,-1
13,12,1389.6,436.6,47.5,122.3,0.51,-1,-1,-1
13,13,514.5,460.8,56.5,240.4,0.44,-1,-1,-1
13,14,982.9,453.7,28.6,90.1,0.35,-1,-1,-1
13,15,374.6,445.9,26.7,60.2,0.31,-1,-1,-1
13,16,695.5,463.3,35.5,135.2,0.28,-1,-1,-1
14,0,1454.4,411.5,126.6,390.5,0.91,-1,-1,-1
14,1,584.8,444.7,91.4,263.6,0.89,-1,-1,-1
14,2,731.0,475.0,34.3,100.5,0.81,-1,-1,-1
14,3,1557.4,428.4,131.9,358.9,0.77,-1,-1,-1
14,4,1256.1,447.4,34.3,98.0,0.74,-1,-1,-1
14,5,932.9,435.0,36.9,80.8,0.72,-1,-1,-1
14,6,659.5,458.5,53.8,189.4,0.70,-1,-1,-1
14,7,1016.9,435.4,40.2,94.2,0.68,-1,-1,-1
14,8,1101.8,437.0,36.7,112.0,0.67,-1,-1,-1
14,9,549.8,469.4,30.4,89.1,0.51,-1,-1,-1
14,10,1077.4,485.6,47.0,112.3,0.48,-1,-1,-1
14,11,515.6,462.0,55.5,243.3,0.47,-1,-1,-1
14,12,1393.2,436.4,43.6,122.1,0.38,-1,-1,-1
14,13,374.5,446.0,26.6,59.6,0.28,-1,-1,-1
15,0,1455.4,430.8,153.5,375.3,0.91,-1,-1,-1
15,1,585.0,444.7,92.2,264.0,0.89,-1,-1,-1
15,2,443.9,446.0,123.2,286.0,0.87,-1,-1,-1
15,3,1568.1,424.5,146.6,365.7,0.84,-1,-1,-1
15,4,731.4,474.7,34.0,100.2,0.76,-1,-1,-1
15,5,1256.3,447.5,34.8,98.1,0.74,-1,-1,-1
15,6,933.5,435.1,36.5,80.7,0.72,-1,-1,-1
15,7,661.2,459.3,64.2,189.2,0.70,-1,-1,-1
15,8,1014.5,434.9,44.7,95.4,0.65,-1,-1,-1
15,9,1101.8,437.0,36.9,112.1,0.62,-1,-1,-1
15,10,1394.2,455.0,44.1,103.3,0.51,-1,-1,-1
15,11,1078.6,485.6,46.0,112.3,0.47,-1,-1,-1
15,12,550.5,470.4,29.9,88.1,0.46,-1,-1,-1
15,13,529.5,473.7,41.6,225.8,0.36,-1,-1,-1
15,14,521.0,461.2,51.8,247.8,0.31,-1,-1,-1
15,15,374.5,445.9,27.6,60.7,0.31,-1,-1,-1
16,0,584.9,444.4,91.6,264.1,0.90,-1,-1,-1
16,1,443.4,446.1,121.8,285.4,0.86,-1,-1,-1
16,2,1560.4,426.5,169.5,374.6,0.85,-1,-1,-1
16,3,1455.4,431.2,184.7,378.7,0.83,-1,-1,-1
16,4,730.6,475.8,34.2,99.9,0.74,-1,-1,-1
16,5,1256.1,447.3,35.4,98.3,0.74,-1,-1,-1
16,6,933.6,435.3,36.2,80.9,0.71,-1,-1,-1
16,7,662.3,462.3,61.9,187.1,0.67,-1,-1,-1
16,8,1101.8,436.9,36.7,112.0,0.65,-1,-1,-1
16,9,1017.0,435.6,41.5,94.7,0.62,-1,-1,-1
16,10,1078.4,485.7,45.9,112.2,0.44,-1,-1,-1
16,11,1400.7,454.0,37.1,103.7,0.34,-1,-1,-1
16,12,523.5,462.4,52.2,248.7,0.31,-1,-1,-1
16,13,374.4,445.9,27.3,60.5,0.30,-1,-1,-1
16,14,983.2,455.0,35.5,81.5,0.30,-1,-1,-1
17,0,584.9,444.6,91.7,264.5,0.90,-1,-1,-1
17,1,1453.8,430.5,215.5,382.1,0.89,-1,-1,-1
17,2,1549.7,427.4,195.3,370.2,0.86,-1,-1,-1
17,3,443.3,445.9,119.8,287.7,0.85,-1,-1,-1
17,4,728.8,475.7,35.4,101.4,0.75,-1,-1,-1
17,5,1255.5,448.0,26.7,97.1,0.72,-1,-1,-1
17,6,933.3,435.7,35.7,81.6,0.70,-1,-1,-1
17,7,1079.2,486.5,47.5,111.4,0.61,-1,-1,-1
17,8,1102.4,437.0,36.0,111.5,0.58,-1,-1,-1
17,9,1017.0,436.3,39.4,92.8,0.54,-1,-1,-1
17,10,662.7,464.1,63.5,190.2,0.51,-1,-1,-1
17,11,1400.4,432.3,38.8,125.8,0.45,-1,-1,-1
17,12,663.1,466.2,47.0,186.6,0.35,-1,-1,-1
17,13,547.5,460.4,33.9,98.5,0.32,-1,-1,-1
17,14,533.9,475.7,40.0,224.5,0.30,-1,-1,-1
18,0,1455.0,436.1,227.0,377.2,0.91,-1,-1,-1
18,1,1546.8,428.7,203.9,369.6,0.90,-1,-1,-1
18,2,584.9,444.5,92.7,264.8,0.89,-1,-1,-1
18,3,443.0,445.9,121.6,287.6,0.85,-1,-1,-1
18,4,728.1,475.0,35.8,102.0,0.75,-1,-1,-1
18,5,932.9,435.7,35.7,81.5,0.72,-1,-1,-1
18,6,1255.0,447.8,34.3,97.4,0.71,-1,-1,-1
18,7,1018.1,436.5,38.3,92.6,0.59,-1,-1,-1
18,8,1102.0,436.6,36.3,112.0,0.57,-1,-1,-1
18,9,1401.6,433.7,40.6,124.5,0.45,-1,-1,-1
18,10,1079.2,485.8,44.6,112.3,0.43,-1,-1,-1
18,11,663.0,463.3,64.4,190.0,0.41,-1,-1,-1
18,12,663.2,464.8,45.1,187.3,0.37,-1,-1,-1
19,0,1455.7,412.1,240.6,405.5,0.93,-1,-1,-1
19,1,584.9,444.4,94.4,265.2,0.90,-1,-1,-1
19,2,1550.1,431.7,202.3,365.7,0.89,-1,-1,-1
19,3,446.1,446.4,125.0,287.8,0.84,-1,-1,-1
19,4,932.2,435.8,36.4,81.4,0.70,-1,-1,-1
19,5,1254.9,447.5,34.4,97.8,0.68,-1,-1,-1
19,6,1101.9,436.7,36.4,111.8,0.64,-1,-1,-1
19,7,1018.5,435.9,38.6,94.1,0.60,-1,-1,-1
19,8,1078.9,486.1,43.8,111.9,0.59,-1,-1,-1
19,9,663.2,464.2,43.6,191.0,0.53,-1,-1,-1
19,10,726.9,474.9,38.5,101.1,0.53,-1,-1,-1
19,11,1413.6,436.0,29.5,122.3,0.37,-1,-1,-1
20,0,1456.0,414.5,247.7,406.9,0.94,-1,-1,-1
20,1,585.1,444.3,96.9,265.3,0.90,-1,-1,-1
20,2,449.0,445.9,115.7,288.5,0.84,-1,-1,-1
20,3,1555.6,436.0,199.7,362.2,0.80,-1,-1,-1
20,4,932.0,435.9,36.2,81.5,0.71,-1,-1,-1
20,5,1255.0,447.4,34.1,97.8,0.69,-1,-1,-1
20,6,724.4,474.8,41.8,103.7,0.68,-1,-1,-1
20,7,1101.9,436.7,36.4,111.8,0.63,-1,-1,-1
20,8,1078.7,486.2,44.3,111.8,0.60,-1,-1,-1
20,9,1018.7,435.9,38.5,94.0,0.50,-1,-1,-1
20,10,662.9,465.6,43.7,190.2,0.50,-1,-1,-1
20,11,1415.5,436.0,33.5,121.8,0.47,-1,-1,-1
20,12,538.4,452.7,40.1,256.5,0.42,-1,-1,-1
21,0,1456.9,414.7,255.4,411.9,0.95,-1,-1,-1
21,1,585.2,443.5,99.8,266.3,0.91,-1,-1,-1
21,2,460.0,444.5,110.4,290.6,0.85,-1,-1,-1
21,3,1253.9,447.2,32.7,98.0,0.78,-1,-1,-1
21,4,1565.2,489.0,202.6,309.5,0.76,-1,-1,-1
21,5,932.6,435.9,35.0,81.0,0.68,-1,-1,-1
21,6,1079.1,486.2,45.3,111.8,0.65,-1,-1,-1
21,7,723.1,474.9,45.2,97.0,0.58,-1,-1,-1
21,8,1416.8,432.7,38.1,125.6,0.55,-1,-1,-1
21,9,1018.6,436.0,38.8,93.9,0.54,-1,-1,-1
21,10,1101.6,437.0,36.3,111.1,0.52,-1,-1,-1
21,11,663.5,465.9,42.2,189.6,0.40,-1,-1,-1
21,12,1702.6,430.8,79.3,114.3,0.39,-1,-1,-1
21,13,688.9,453.2,24.6,52.1,0.34,-1,-1,-1
21,14,541.5,450.5,36.5,262.4,0.33,-1,-1,-1
21,15,1103.3,437.8,34.3,155.8,0.27,-1,-1,-1
22,0,1461.7,414.0,252.6,413.7,0.95,-1,-1,-1
22,1,585.2,443.6,101.5,266.4,0.91,-1,-1,-1
22,2,461.6,445.7,111.3,289.1,0.87,-1,-1,-1
22,3,1576.4,427.6,201.4,371.9,0.82,-1,-1,-1
22,4,1253.5,446.5,34.9,98.8,0.77,-1,-1,-1
22,5,932.6,435.8,34.8,81.1,0.66,-1,-1,-1
22,6,1019.4,435.8,38.5,94.0,0.65,-1,-1,-1
22,7,1079.1,486.1,43.8,111.8,0.64,-1,-1,-1
22,8,722.9,474.7,45.3,91.6,0.61,-1,-1,-1
22,9,1415.9,433.7,46.0,124.3,0.54,-1,-1,-1
22,10,1101.4,436.8,36.3,111.4,0.49,-1,-1,-1
22,11,662.3,463.9,63.7,191.2,0.44,-1,-1,-1
22,12,1000.2,455.0,22.4,67.4,0.35,-1,-1,-1
22,13,1102.8,437.1,34.8,156.4,0.34,-1,-1,-1
22,14,663.4,464.7,44.6,190.5,0.33,-1,-1,-1
22,15,689.4,454.7,24.4,50.4,0.28,-1,-1,-1
23,0,1466.0,411.9,249.1,415.7,0.94,-1,-1,-1
23,1,585.1,443.5,103.1,267.9,0.91,-1,-1,-1
23,2,462.6,445.4,111.9,289.1,0.87,-1,-1,-1
23,3,1250.5,446.5,38.1,98.7,0.75,-1,-1,-1
23,4,932.6,435.7,34.2,81.4,0.68,-1,-1,-1
23,5,1415.2,432.5,56.7,125.7,0.66,-1,-1,-1
23,6,1101.4,436.9,36.1,111.7,0.63,-1,-1,-1
23,7,1078.9,486.5,44.6,111.8,0.60,-1,-1,-1
23,8,1017.9,435.5,37.4,94.4,0.60,-1,-1,-1
23,9,722.3,471.0,48.7,90.1,0.50,-1,-1,-1
23,10,1590.6,506.4,171.0,293.1,0.48,-1,-1,-1
23,11,662.6,463.2,49.3,190.2,0.45,-1,-1,-1
23,12,1703.9,431.3,74.8,113.5,0.38,-1,-1,-1
23,13,689.5,453.7,28.3,53.5,0.33,-1,-1,-1
23,14,1590.9,429.5,182.7,369.7,0.31,-1,-1,-1
23,15,1001.2,454.3,20.9,67.6,0.30,-1,-1,-1
24,0,1471.6,410.2,244.1,418.2,0.95,-1,-1,-1
24,1,585.3,443.6,103.0,267.7,0.91,-1,-1,-1
24,2,464.1,445.9,110.6,288.5,0.88,-1,-1,-1
24,3,1652.7,423.6,126.9,375.1,0.76,-1,-1,-1
24,4,1415.8,431.9,63.3,126.4,0.71,-1,-1,-1
24,5,722.5,458.7,48.6,102.5,0.68,-1,-1,-1
24,6,932.6,435.7,34.2,81.4,0.67,-1,-1,-1
24,7,1101.4,436.9,36.1,111.8,0.62,-1,-1,-1
24,8,1017.7,435.4,37.7,94.5,0.60,-1,-1,-1
24,9,1078.9,486.4,45.6,111.8,0.60,-1,-1,-1
24,10,662.1,462.7,49.7,189.7,0.48,-1,-1,-1
24,11,1250.3,446.4,38.3,98.7,0.42,-1,-1,-1
24,12,689.8,453.6,29.3,55.0,0.41,-1,-1,-1
24,13,547.1,477.5,33.5,220.5,0.36,-1,-1,-1
24,14,1001.4,454.2,20.7,67.9,0.36,-1,-1,-1
24,15,1718.1,431.4,63.0,110.8,0.28,-1,-1,-1
25,0,1485.6,405.9,229.2,422.8,0.94,-1,-1,-1
25,1,586.2,443.9,101.8,268.1,0.91,-1,-1,-1
25,2,465.0,443.8,114.3,291.2,0.87,-1,-1,-1
25,3,1661.3,419.1,135.1,381.2,0.81,-1,-1,-1
25,4,1248.7,446.3,35.1,98.6,0.81,-1,-1,-1
25,5,932.1,435.8,34.1,81.7,0.73,-1,-1,-1
25,6,1019.6,436.6,35.9,93.5,0.70,-1,-1,-1
25,7,1419.8,432.2,64.6,126.3,0.70,-1,-1,-1
25,8,1100.9,437.4,36.2,111.3,0.61,-1,-1,-1
25,9,719.3,472.1,52.9,90.7,0.57,-1,-1,-1
25,10,1079.1,484.2,44.6,113.0,0.56,-1,-1,-1
25,11,1002.4,454.0,20.8,67.0,0.45,-1,-1,-1
25,12,662.2,462.4,70.4,190.5,0.37,-1,-1,-1
25,13,373.3,446.2,25.7,59.5,0.35,-1,-1,-1
25,14,547.2,481.1,34.3,217.5,0.26,-1,-1,-1
26,0,1497.6,404.5,217.3,424.0,0.94,-1,-1,-1
26,1,586.3,443.7,101.1,268.2,0.90,-1,-1,-1
26,2,464.8,444.5,115.1,290.6,0.87,-1,-1,-1
26,3,1248.7,446.3,35.1,98.6,0.81,-1,-1,-1
26,4,1419.7,432.5,67.2,126.3,0.73,-1,-1,-1
26,5,932.1,435.8,34.0,81.8,0.72,-1,-1,-1
