1,0,666.9,685.3,99.0,213.7,0.85,-1,-1,-1
1,1,1472.3,643.7,71.1,201.7,0.82,-1,-1,-1
1,2,1168.7,609.7,61.3,192.0,0.78,-1,-1,-1
1,3,762.8,691.0,71.9,205.5,0.77,-1,-1,-1
1,4,198.8,816.2,112.6,262.6,0.73,-1,-1,-1
1,5,1585.8,681.2,93.5,227.6,0.71,-1,-1,-1
1,6,1028.0,608.6,64.2,190.4,0.70,-1,-1,-1
1,7,1660.5,830.3,84.0,249.0,0.63,-1,-1,-1
1,8,1667.3,672.1,71.0,204.6,0.57,-1,-1,-1
1,9,867.5,540.1,47.8,135.2,0.50,-1,-1,-1
1,10,1082.6,604.5,46.2,147.7,0.50,-1,-1,-1
1,11,958.4,603.1,63.2,196.3,0.49,-1,-1,-1
1,12,345.0,815.4,105.1,258.4,0.48,-1,-1,-1
1,13,1090.7,543.8,49.7,123.8,0.47,-1,-1,-1
1,14,1437.4,623.8,46.5,155.8,0.47,-1,-1,-1
1,15,1375.7,1024.7,68.4,55.3,0.39,-1,-1,-1
1,16,413.4,792.6,74.3,203.2,0.38,-1,-1,-1
1,17,815.5,529.8,51.8,157.7,0.32,-1,-1,-1
1,18,1234.1,585.8,36.0,185.3,0.32,-1,-1,-1
1,19,959.9,605.6,60.9,192.3,0.30,-1,-1,-1
1,20,923.8,544.4,38.1,146.5,0.29,-1,-1,-1
2,0,666.2,686.9,97.9,214.5,0.85,-1,-1,-1
2,1,1472.4,643.5,68.2,201.2,0.82,-1,-1,-1
2,2,1171.1,611.6,59.2,190.9,0.80,-1,-1,-1
2,3,201.3,814.2,112.6,265.8,0.75,-1,-1,-1
2,4,761.3,691.9,74.4,204.1,0.75,-1,-1,-1
2,5,1583.4,686.3,90.8,219.1,0.71,-1,-1,-1
2,6,1030.2,609.3,60.1,187.2,0.67,-1,-1,-1
2,7,1655.4,829.1,97.4,248.5,0.64,-1,-1,-1
2,8,957.8,609.8,60.6,189.7,0.62,-1,-1,-1
2,9,1652.3,673.2,79.9,231.8,0.57,-1,-1,-1
2,10,1091.6,543.7,46.4,125.1,0.50,-1,-1,-1
2,11,412.5,787.7,76.4,202.6,0.49,-1,-1,-1
2,12,1372.6,1027.2,74.1,52.8,0.44,-1,-1,-1
2,13,1080.9,599.4,49.0,153.6,0.42,-1,-1,-1
2,14,871.0,555.1,44.2,121.3,0.37,-1,-1,-1
2,15,1439.3,626.4,47.6,156.2,0.36,-1,-1,-1
2,16,1233.8,582.9,35.8,189.4,0.30,-1,-1,-1
2,17,1196.8,570.6,38.2,88.3,0.27,-1,-1,-1
